id,program,title,link,upvotes,bounty,vuln_type,date
230581,WordPress,Clickjacking wordcamp.org,hackerone.com/reports/230581,14,0.0,UI Redressing (Clickjacking),2017-06-24
230608,Informatica,[marketplace.informatica.com] User email disclosure,hackerone.com/reports/230608,11,0.0,Privacy Violation,2017-11-07
230633,Weblate,Weblate- Banner Grabbing-Ngnix Server version,hackerone.com/reports/230633,4,0.0,,2017-06-05
230648,Weblate,Weblate |Security Misconfiguration| Method Enumeration Possible on domain ,hackerone.com/reports/230648,7,0.0,,2017-07-02
230688,VK.com,CSRF на сброс ключа трансляции.,hackerone.com/reports/230688,12,100.0,Cross-Site Request Forgery (CSRF),2017-07-09
230714,U.S. Dept Of Defense,Arbitary file download vulnerability on a DoD website,hackerone.com/reports/230714,11,0.0,Insecure Direct Object Reference (IDOR),2017-07-05
230837,Eternal,CSRF To Like/Unlike Photos,hackerone.com/reports/230837,5,0.0,Cross-Site Request Forgery (CSRF),2017-06-30
230863,Weblate,CSRF bypass ( Delate Source Translation From dictionaries ) in demo.weblate.org,hackerone.com/reports/230863,4,0.0,Cross-Site Request Forgery (CSRF),2017-06-02
230870,U.S. Dept Of Defense,Arbitary file download vulnerability on a DoD website,hackerone.com/reports/230870,14,0.0,Insecure Direct Object Reference (IDOR),2017-07-05
231041,Uber,Session not expired When logout [partners.uber.com],hackerone.com/reports/231041,12,0.0,,2017-05-26
231053,Shopify,"XSS on any Shopify shop via abuse of the HTML5 structured clone algorithm in postMessage listener on ""/:id/digital_wallets/dialog""",hackerone.com/reports/231053,121,3000.0,Cross-site Scripting (XSS) - DOM,2017-05-30
231062,Weblate,"CSP ""script-src"" includes ""unsafe-inline"" in weblate.org and demo.weblate.org",hackerone.com/reports/231062,1,0.0,Violation of Secure Design Principles,2017-05-23
231086,Gratipay,"CSP ""script-src"" includes ""unsafe-inline"" in https://gratipay.com",hackerone.com/reports/231086,2,0.0,Violation of Secure Design Principles,2017-07-10
231267,Pushwoosh,Development configuration file,hackerone.com/reports/231267,23,0.0,Information Disclosure,2018-01-18
231389,Rockstar Games,Stored XSS in snapmatic comments,hackerone.com/reports/231389,30,1000.0,Cross-site Scripting (XSS) - Stored,2017-09-05
231444,Rockstar Games,Stored XSS in profile activity feed messages,hackerone.com/reports/231444,44,1000.0,Cross-site Scripting (XSS) - Stored,2017-08-28
231460,Snapchat,Open prod Jenkins instance,hackerone.com/reports/231460,436,15000.0,Information Disclosure,2017-08-19
231510,Gratipay,"Gratipay Website CSP ""script-scr"" includes ""unsafe-inline""",hackerone.com/reports/231510,1,0.0,HTTP Request Smuggling,2017-05-25
231524,Nextcloud,HTML injection and limited XSS via logo image upload - Nextcloud 12.0.0,hackerone.com/reports/231524,6,0.0,Cross-site Scripting (XSS) - Stored,2020-01-31
231687,U.S. Dept Of Defense,Remote Code Execution (RCE) vulnerability in multiple DoD websites,hackerone.com/reports/231687,4,0.0,Code Injection,2017-07-05
231760,Coinbase,Open redirect on sign in ,hackerone.com/reports/231760,3,0.0,Open Redirect,2017-06-23
231805,ThisData,Insecure Cache-Control Leading to API key Retrieval,hackerone.com/reports/231805,10,0.0,Business Logic Errors,2017-07-18
231917,Nextcloud,Shared file link - password protection bypass under certain conditions,hackerone.com/reports/231917,5,50.0,Information Disclosure,2018-09-25
231926,U.S. Dept Of Defense,Remote Code Execution (RCE) in a DoD website,hackerone.com/reports/231926,10,0.0,Code Injection,2017-06-14
232150,Internet Bug Bounty,heap-buffer-overflow (READ of size 11) in Perl 5.25.x,hackerone.com/reports/232150,5,0.0,Heap Overflow,2017-05-28
232174,Shopify,XSS on $shop$.myshopify.com/admin/ and partners.shopify.com via whitelist bypass in SVG icon for sales channel applications,hackerone.com/reports/232174,87,5000.0,Cross-site Scripting (XSS) - Stored,2017-06-27
232306,Weblate,Improper Cookie expiration | Cookies Expiration Set to Future ,hackerone.com/reports/232306,5,0.0,,2017-08-31
232320,Informatica,[doc.rt.informaticacloud.com] Reflected XSS via Stack Strace,hackerone.com/reports/232320,6,0.0,Cross-site Scripting (XSS) - Reflected,2022-07-23
232327,Ubiquiti Inc.,CRLF Injection on openvpn.svc.ubnt.com,hackerone.com/reports/232327,8,0.0,CRLF Injection,2017-07-04
232330,U.S. Dept Of Defense,Remote Code Execution (RCE) vulnerability in a DoD website,hackerone.com/reports/232330,8,0.0,XML External Entities (XXE),2017-08-15
232347,Nextcloud,[FG-VD-17-063] NextCloud Insufficient Attack Protection Vulnerability Notification,hackerone.com/reports/232347,10,100.0,Code Injection,2018-07-29
232371,Informatica,[doc.rt.informaticacloud.com] Arbitrary File Reading via Double URL Encode,hackerone.com/reports/232371,20,0.0,Path Traversal,2022-07-23
232378,U.S. Dept Of Defense,SQL Injection on https://████████/,hackerone.com/reports/232378,11,0.0,SQL Injection,2022-05-12
232499,Rockstar Games,Control characters incorrectly handled on Crew Status Update,hackerone.com/reports/232499,7,250.0,Code Injection,2017-06-23
232614,Weblate,Uploaded XLF files result in External Entity Execution,hackerone.com/reports/232614,18,0.0,XML External Entities (XXE),2017-06-02
232650,Starbucks,Full Api Access and Run All Functions via Starbucks App,hackerone.com/reports/232650,28,0.0,Improper Authentication - Generic,2017-08-06
232994,Weblate,API Does Not Apply Access Controls to Translations,hackerone.com/reports/232994,4,0.0,Improper Access Control - Generic,2017-06-02
233099,Starbucks,CSRF in Report Lost or Stolen Page https://www.starbucks.com/account/card,hackerone.com/reports/233099,9,0.0,Cross-Site Request Forgery (CSRF),2017-09-25
233376,Mixmax,mailbomb through invite feature on chrome addon,hackerone.com/reports/233376,6,0.0,Improper Restriction of Authentication Attempts,2017-07-16
233379,Mixmax,Attacker can trick other into logging in as themselves,hackerone.com/reports/233379,4,0.0,,2017-06-13
233402,Mixmax,Possible Subdomain Takeover,hackerone.com/reports/233402,6,0.0,Insufficiently Protected Credentials,2017-05-31
233408,Mixmax,Subdomain takeover (sales.mixmax.com),hackerone.com/reports/233408,7,0.0,Privilege Escalation,2017-05-31
233440,Internet Bug Bounty,heap-buffer-overflow (READ of size 61) in Perl_re_intuit_start(),hackerone.com/reports/233440,6,0.0,Heap Overflow,2017-06-05
234701,Mixmax,Security Vulnerability - SMTP protection not used,hackerone.com/reports/234701,4,0.0,,2017-06-13
234713,Mixmax,Clickjacking on Mixmax.com,hackerone.com/reports/234713,12,0.0,UI Redressing (Clickjacking),2017-06-13
234758,Mixmax,CRLF Injection on https://vpn.mixmax.com,hackerone.com/reports/234758,8,0.0,CRLF Injection,2017-06-06
235016,Internet Bug Bounty,"rpcbind ""rpcbomb"" CVE-2017-8779, CVE-2017-8804",hackerone.com/reports/235016,10,0.0,Uncontrolled Resource Consumption,2019-10-14
235041,U.S. Dept Of Defense,Sensitive Email disclosure Due to Insecure  Reactivate Account field,hackerone.com/reports/235041,3,0.0,Privacy Violation,2019-12-02
235059,Mixmax,Privilege escalation-User who does not have access is able to add notes to the contact,hackerone.com/reports/235059,13,0.0,Privilege Escalation,2017-06-16
235200,Semrush,Cross-origin resource sharing misconfig | steal user information ,hackerone.com/reports/235200,97,0.0,Misconfiguration,2017-12-17
235216,U.S. Dept Of Defense,Exposed FTP Credentials on ███████,hackerone.com/reports/235216,3,0.0,Insufficiently Protected Credentials,2019-12-02
235292,Mixmax,[compose.mixmax.com] Stored XSS on compose.mixmax.com in contact names.,hackerone.com/reports/235292,7,0.0,Cross-site Scripting (XSS) - Stored,2017-06-06
235605,U.S. Dept Of Defense,Remote Code Execution (RCE) in DoD Websites,hackerone.com/reports/235605,17,0.0,Code Injection,2018-04-17
235642,X / xAI,[CRITICAL] Full account takeover using CSRF,hackerone.com/reports/235642,87,0.0,Cross-Site Request Forgery (CSRF),2017-11-03
235842,Ruby,Ruby 2.3.x and 2.2.x still bundle DoS vulnerable verision of libYAML,hackerone.com/reports/235842,3,0.0,Memory Corruption - Generic,2017-10-25
235866,MapsMarker.com e.U.,Cross-site Scripting (XSS) in /updates-pro/archive/,hackerone.com/reports/235866,6,0.0,Cross-site Scripting (XSS) - Generic,2017-07-02
236188,Mixmax,Missing restriction on string size of contact field,hackerone.com/reports/236188,7,0.0,Violation of Secure Design Principles,2017-06-13
236276,Starbucks,Unable to register in starbucks app,hackerone.com/reports/236276,2,0.0,Weak Cryptography for Passwords,2017-08-15
236301,Mixmax,Blind SSRF due to img tag injection in career form,hackerone.com/reports/236301,9,0.0,Server-Side Request Forgery (SSRF),2017-07-19
236349,Shopify,[out-of-scope] toxiproxy: Lack of CSRF protection allows an attacker to gain access to internal Shopify network,hackerone.com/reports/236349,8,0.0,Server-Side Request Forgery (SSRF),2018-07-11
236390,Mixmax,Email Leakage in staging environment,hackerone.com/reports/236390,6,0.0,,2017-06-07
236398,Weblate,no captcha for register user and weak question attacker can spam email,hackerone.com/reports/236398,29,0.0,Violation of Secure Design Principles,2019-10-26
236552,Automattic,Unauthenticated RCE in Vaultpress,hackerone.com/reports/236552,31,0.0,,2017-09-15
236599,ExpressionEngine,Open redirects protection bypass,hackerone.com/reports/236599,5,0.0,Open Redirect,2017-06-16
236607,ExpressionEngine,Remote Code Execution in the Import Channel function,hackerone.com/reports/236607,7,0.0,,2018-04-04
237071,Coinbase,X-Frame-Options,hackerone.com/reports/237071,1,0.0,UI Redressing (Clickjacking),2017-06-22
237100,Mixmax,[app.mixmax.com] Stored XSS on Adding new enhancement.,hackerone.com/reports/237100,11,0.0,Cross-site Scripting (XSS) - Stored,2017-06-13
237125,Mixmax,no string size restriction on team name,hackerone.com/reports/237125,6,0.0,Memory Corruption - Generic,2017-07-16
237184,Nextcloud,Session fixation in password protected public download.,hackerone.com/reports/237184,20,0.0,Session Fixation,2018-10-25
237232,Nextcloud,Unauthenticated 'display name' information leak on enumeration of login names,hackerone.com/reports/237232,5,0.0,Information Disclosure,2020-03-01
237262,HackerOne,Invitation tokens leak to Google Analytics,hackerone.com/reports/237262,32,0.0,Information Disclosure,2017-07-16
237357,Snapchat,CRLF Injection at vpn.bitstrips.com,hackerone.com/reports/237357,24,0.0,CRLF Injection,2017-06-15
237381,Automattic,SSRF and local file disclosure in https://wordpress.com/media/videos/ via FFmpeg HLS processing,hackerone.com/reports/237381,62,0.0,Information Disclosure,2017-07-29
237544,Yelp,Weak Password Policy,hackerone.com/reports/237544,2,0.0,Violation of Secure Design Principles,2017-11-09
237597,Shopify,SQL Exception thrown during product import,hackerone.com/reports/237597,14,0.0,Information Exposure Through an Error Message,2017-07-12
237860,Nextcloud,ci.nextcloud.com: CVE-2015-5477 BIND9 TKEY Vulnerability + Exploit (Denial of Service),hackerone.com/reports/237860,3,0.0,Uncontrolled Resource Consumption,2017-06-08
237915,Internet Bug Bounty,PHP mbstring / Oniguruma multiple remote heap/stack corruptions,hackerone.com/reports/237915,35,1500.0,Heap Overflow,2019-10-14
237927,Mixmax,Stored XSS templates -> 'call for action' feature,hackerone.com/reports/237927,4,0.0,,2017-06-09
238117,Weblate,Open redirect while disconnecting Email,hackerone.com/reports/238117,5,0.0,Open Redirect,2017-06-08
238260,Slack,"Uninstalling Slack for Windows (64-bit), then reinstalling keeps you logged in without authentication",hackerone.com/reports/238260,18,500.0,Insufficiently Protected Credentials,2020-11-10
238344,Parrot Sec,http://lists.parrotsec.org vulnerable to MITM,hackerone.com/reports/238344,8,0.0,Man-in-the-Middle,2017-06-28
238842,Parrot Sec,XSS on http://irc.parrotsec.org,hackerone.com/reports/238842,10,0.0,Cross-site Scripting (XSS) - Reflected,2017-08-24
238890,Algolia,SAUCE Access_key and User_name leaked in Travis CI build logs,hackerone.com/reports/238890,3,0.0,Information Disclosure,2017-07-12
238906,Mixmax,Stored XSS in Templates>Enahance>Social Badges,hackerone.com/reports/238906,7,0.0,Cross-site Scripting (XSS) - Stored,2017-06-16
238915,Algolia,Text injection on status.algolia.com,hackerone.com/reports/238915,4,0.0,Violation of Secure Design Principles,2017-08-25
239170,Bumble,CSRF bug ,hackerone.com/reports/239170,6,0.0,Cross-Site Request Forgery (CSRF),2017-06-12
239359,Automattic,"Timing attack woocommerce, simplify commerce gateway",hackerone.com/reports/239359,9,0.0,,2017-09-11
239380,Stellar.org,Session Cookie without HttpOnly and secure flag set,hackerone.com/reports/239380,4,0.0,Violation of Secure Design Principles,2017-06-14
239479,Stellar.org,HTTP - Basic Authentication on https://www.stellar.org/wp-login.php,hackerone.com/reports/239479,7,0.0,Violation of Secure Design Principles,2017-06-13
239623,Slack,Many Slack teams can be joined by abusing an improperly configured support@ inbox,hackerone.com/reports/239623,87,0.0,Improper Authentication - Generic,2017-10-21
239719,Ubiquiti Inc.,Privilege Escalation using API->Feature,hackerone.com/reports/239719,23,0.0,Privilege Escalation,2017-11-24
239762,Inflection,XSS at https://app.goodhire.com/member/GH.aspx,hackerone.com/reports/239762,14,0.0,,2018-02-21
239818,Mixmax,Design issue with webhook (several) notifications on mixmax.com,hackerone.com/reports/239818,4,0.0,,2017-06-23
240048,GoCD,Imperfect CSRF To Overwrite Server Config at /go/admin/restful/configuration/file/POST/xml,hackerone.com/reports/240048,8,0.0,Cross-Site Request Forgery (CSRF),2018-12-05
240083,HackerOne,Updating payout preference to CurrencyCloud doesn't notify user via email,hackerone.com/reports/240083,35,500.0,Violation of Secure Design Principles,2018-01-31
240091,Inflection,Open redirect at app.goodhire.com via ReturnUrl parameter,hackerone.com/reports/240091,23,0.0,,2018-02-21
240098,Ubiquiti Inc.,"CSRF: Replacing the router configuration backup having an 'operator' user and bypassing the ""Referer:' whitelist protection",hackerone.com/reports/240098,14,0.0,,2017-11-24
240256,WordPress,[mercantile.wordpress.org] Reflected XSS,hackerone.com/reports/240256,13,0.0,Cross-site Scripting (XSS) - Reflected,2018-08-30
240562,Inflection,Privilege Escalation.,hackerone.com/reports/240562,16,0.0,Privilege Escalation,2017-10-24
240659,Stellar.org,heap-buffer-overflow (READ of size 1) in cpptoml::parser::consume_whitespace(),hackerone.com/reports/240659,8,0.0,Heap Overflow,2017-06-30
240886,Automattic,Multiple File Manipulation bugs in WP Super Cache ,hackerone.com/reports/240886,15,0.0,,2018-10-29
240958,Yelp,Firefly's verify_access_token() function does a byte-by-byte comparison of HMAC values.,hackerone.com/reports/240958,7,0.0,Cryptographic Issues - Generic,2017-07-10
240987,Gratipay,Email Spoofing,hackerone.com/reports/240987,1,0.0,Violation of Secure Design Principles,2017-06-17
240989,Eternal,xss found in zomato,hackerone.com/reports/240989,4,0.0,Cross-site Scripting (XSS) - DOM,2017-06-30
241008,Shopify,Stored XSS in *.myshopify.com,hackerone.com/reports/241008,13,0.0,Cross-site Scripting (XSS) - Stored,2017-06-27
241044,Ubiquiti Inc.,Privilege Escalation: From operator to ubnt (and root) with non-interactive Session Hijacking,hackerone.com/reports/241044,16,0.0,,2017-11-24
